1.6651e+09,1.6019e+05,6.3283e+05,1.0849e+08,1.2394e+08,1.0172e+09,9.7982e+07,3.2595e+07,3.4723e+06,3.1885e+08,3.9261e+08,7.3269e+07,3.5516e+07,4.987e+08,3.1156e+06,5.1327e+06,4.7096e+06,3.5933e+06,1.2697e+08,5.8926e+05,1.7319e+05,1.8009e+06,1.9139e+06,7.367e+06,1.7203e+05,1.9608e+05,4.6694e+06,2.378e+07,9.0497e+06,2.6808e+06,3.4548e+07,1.2817e+06,2.9312e+06,3.2729e+05,6.1696e+06,6.1658e+06,1.4367e+06,1.2611e+06,1.1831e+07,2.2006e+05,4.9744e+07,1.3342e+07,4.213e+06,1.5299e+06,3.803e+06
1.4281e+08,8.2538e+05,2.3176e+06,7.1008e+06,4.3925e+06,1.5576e+08,3.751e+06,3.4341e+06,1.2493e+07,4.9889e+07,3.6554e+07,2.2154e+06,3.3288e+05,7.9928e+07,2.2798e+07,3.046e+05,4.1249e+06,0,1.2765e+07,7.0592e+06,4.5092e+05,1.5842e+05,3.8821e+06,6.1813e+05,2.2981e+06,3.376e+06,0,9.6636e+06,2.3055e+07,3.2925e+06,1.4265e+07,0,4.2618e+06,2.4207e+06,2.3791e+05,0,1.5648e+06,1.0232e+07,0,9.2992e+06,1.2759e+07,1.5745e+07,1.0876e+07,2.685e+06,1.1306e+07
1.9883e+07,3.1617e+06,1.2043e+07,2.474e+05,2.1678e+06,3.6391e+07,0,0,2.0202e+07,5.1437e+05,1.6776e+07,0,0,3.6746e+05,1.8672e+07,1.7103e+06,6.6345e+05,0,1.6626e+05,1.0386e+07,1.9e+06,1.1011e+05,1.0922e+07,0,1.0524e+07,3.3413e+06,7.057e+05,4.5328e+05,3.6949e+07,2.0219e+07,1.3156e+06,0,6.7363e+06,3.4144e+06,2.4878e+05,0,1.3274e+06,8.9283e+06,0,1.3441e+07,0,2.7237e+07,3.8163e+07,1.5957e+07,2.3057e+07
2.1946e+08,1.2079e+06,2.018e+06,8.706e+06,5.8552e+06,1.6825e+08,6.8337e+06,1.6223e+06,7.4064e+06,2.7872e+07,6.0446e+07,4.3322e+05,2.3909e+06,5.2313e+07,5.1104e+06,4.0443e+05,2.7319e+06,5.5183e+05,1.1587e+07,3.8862e+06,1.0945e+06,4.8169e+05,4.6329e+06,8.4436e+05,5.862e+05,1.2933e+06,6.207e+05,7.5366e+06,2.0846e+07,7.2245e+06,1.4077e+07,0,6.6643e+06,1.2696e+06,8.761e+05,5.875e+06,8.6099e+05,5.0367e+06,0,3.5192e+05,4.4618e+06,3.446e+07,1.0174e+07,1.0684e+07,6.548e+06
2.0143e+08,3.1558e+06,1.2223e+07,2.345e+06,2.8793e+06,9.885e+07,1.0184e+07,1.205e+06,2.5497e+07,4.6486e+05,6.2072e+07,9.6476e+05,3.0286e+06,2.6429e+06,5.7898e+07,1.2364e+05,2e+06,0,4.6788e+05,1.1658e+07,2.0544e+06,3.1465e+05,1.1901e+07,6.2342e+05,1.0768e+07,3.009e+06,8.8348e+05,9.609e+05,2.6429e+07,1.9712e+07,1.5473e+06,0,6.6166e+06,2.4016e+06,2.3893e+05,1.5303e+06,4.0025e+06,3.4565e+06,0,5.3334e+06,3.5054e+07,3.5313e+07,3.6095e+07,1.625e+06,1.6256e+07
6.2798e+08,4.2306e+06,5.6463e+07,4.7077e+05,7.749e+05,8.3807e+07,1.0428e+06,7.51e+06,5.7184e+07,5.3573e+05,1.1307e+08,6.8864e+05,7.5996e+06,6.9397e+06,1.5331e+08,2.215e+06,6.0431e+06,2.8454e+06,6.8506e+06,8.3371e+06,1.2313e+07,5.8292e+06,2.0708e+07,0,2.1768e+07,1.6918e+07,6.0167e+06,5.0596e+06,6.6043e+07,6.4776e+07,2.0509e+06,0,2.9596e+07,8.5483e+06,5.5953e+05,5.8598e+06,3.0465e+07,4.5045e+06,0,3.8294e+07,4.6359e+07,1.3423e+08,5.2041e+07,2.4547e+07,4.3706e+07
1.0488e+09,1.8087e+05,1.5028e+05,1.1003e+08,1.0027e+08,9.6968e+08,1.2797e+08,3.7023e+07,1.7723e+06,5.098e+08,8.6171e+08,1.6424e+08,7.2766e+07,5.9859e+08,1.9693e+06,6.1168e+06,1.23e+07,5.9843e+06,2.3996e+08,1.081e+06,50492,1.7357e+06,4.1634e+06,1.4401e+07,4.3789e+05,0,3.2948e+06,6.797e+07,3.4334e+06,1.0518e+05,1.4727e+08,2.0519e+07,1.6797e+06,0,7.7985e+06,4.9085e+06,0,2.2681e+06,1.7903e+07,0,8.7512e+07,6.287e+06,1.2497e+05,56162,3.06e+06
4.1943e+08,2.6779e+06,6.5836e+06,4.5927e+06,6.4251e+06,6.562e+07,1.9611e+07,4.9793e+06,2.5284e+07,1.244e+07,9.451e+07,2.1763e+07,1.1719e+07,2.2547e+07,2.2098e+07,7.973e+05,4.3016e+06,1.3861e+06,7.8003e+06,4.2269e+06,2.3674e+06,5.944e+06,9.3961e+06,7.4698e+05,1.0713e+07,1.8772e+06,8.1394e+05,2.0626e+06,5.0815e+07,1.821e+07,4.7006e+06,1.1035e+06,1.8865e+07,1.9311e+06,5.0427e+05,9.8232e+06,7.6791e+06,3.171e+06,0,6.9414e+06,1.3239e+08,2.1652e+07,2.0853e+07,8.0897e+06,3.1991e+07
2.4894e+09,89118,2.0598e+06,6.8043e+07,3.0741e+07,6.2499e+08,5.0151e+07,1.9283e+07,9.9814e+06,5.3931e+06,4.7537e+08,9.2512e+07,2.4875e+07,3.2029e+07,2.0165e+07,4.6379e+06,7.2899e+06,9.226e+06,2.7546e+07,3.4899e+06,3.3324e+05,3.9996e+06,4.5313e+06,2.0108e+07,1.0944e+06,1.2775e+06,3.8763e+06,8.3922e+07,1.9418e+07,7.1756e+06,1.0219e+08,6.685e+05,4.9188e+06,1.8933e+06,6.9807e+06,1.6477e+06,0,1.0092e+07,3.9587e+06,1.3757e+06,3.6852e+07,3.2783e+07,5.1101e+06,2.1591e+06,1.3065e+07
4.7535e+08,2.9604e+05,1.2115e+06,5.9664e+07,5.3508e+07,5.0943e+08,2.8653e+07,1.1624e+07,2.4339e+06,1.5368e+08,8.5511e+07,5.1566e+07,1.1171e+07,2.3205e+08,1.2742e+07,8.1548e+05,3.1111e+06,6.895e+05,7.5892e+07,2.3406e+06,1.1185e+05,2.2992e+06,1.5215e+06,1.8686e+07,7.588e+05,53691,1.5658e+06,2.5216e+07,1.2797e+07,2.0012e+06,1.1624e+08,1.5882e+05,3.5942e+06,5.091e+05,4.8316e+06,7.0703e+05,0,5.4423e+06,2.6191e+06,0,2.4e+07,1.7463e+07,4.7141e+06,9.4856e+05,6.4327e+06
1.7177e+09,5.9209e+05,1.3808e+06,1.1615e+08,1.1909e+08,9.4515e+08,1.9966e+08,9.6267e+07,7.4092e+06,2.3291e+08,7.0614e+08,2.756e+08,5.5378e+07,3.4025e+08,2.5411e+07,6.9852e+06,9.9837e+06,1.129e+07,1.2625e+08,2.5575e+06,1.4197e+05,7.1735e+06,5.6666e+06,1.9051e+07,5.927e+05,4.8667e+05,1.2761e+07,6.6449e+07,1.9561e+07,3.2023e+06,7.4216e+07,4.9399e+06,3.2954e+06,1.3779e+06,2.5443e+07,5.9287e+06,3.2818e+05,3.5558e+06,5.5136e+07,6.3563e+06,8.6065e+07,3.1907e+07,7.7609e+06,6.2199e+06,8.5585e+06
3.7717e+08,1.0879e+06,5.4596e+05,5.2283e+07,2.8786e+07,2.6995e+08,4.1304e+07,1.7479e+07,8.5737e+06,1.5824e+08,1.954e+08,4.0251e+07,6.6745e+06,2.5426e+08,6.8984e+06,1.953e+06,7.6708e+06,2.0331e+06,5.8022e+07,3.4407e+06,2.267e+05,1.9076e+06,2.8795e+06,8.0491e+06,2.5418e+05,4.2304e+05,6.9176e+05,3.0545e+07,1.7717e+07,2.0665e+06,6.3121e+07,2.1067e+06,3.1556e+06,1.5393e+05,1.9563e+06,2.6501e+06,0,4.3073e+06,3.457e+06,5.7347e+05,2.5436e+07,4.4601e+07,2.0161e+06,1.7422e+06,8.1112e+06
1.1621e+07,1.5548e+07,4.3927e+07,1.444e+06,5.4762e+06,3.2776e+07,8.3738e+05,0,4.9811e+07,6.1783e+06,5.1624e+07,1.1333e+05,3.1168e+05,1.66e+07,2.6678e+08,3.0751e+06,2.3732e+06,0,8.5195e+06,1.589e+07,9.6688e+06,1.6518e+05,2.672e+07,1.0045e+06,2.1651e+07,1.0745e+07,5.4506e+05,2.0298e+06,1.3718e+08,2.9147e+07,2.0157e+06,8.7027e+05,7.5012e+06,1.9455e+07,0,1.4561e+06,1.1813e+07,1.3026e+07,0,3.8873e+07,2.8284e+07,6.1816e+07,9.8023e+07,7.5969e+07,8.6635e+07
1.5171e+09,2.9042e+05,5.9077e+05,1.2712e+08,1.395e+08,1.229e+09,1.3165e+08,9.902e+07,3.2489e+06,5.5572e+08,8.2919e+08,3.2167e+08,5.282e+07,6.7008e+08,6.2853e+06,4.7932e+06,5.4579e+06,2.4023e+07,2.2792e+08,1.4633e+06,1.6224e+05,9.0653e+06,1.5452e+06,1.7584e+07,6.6433e+05,2.877e+05,2.2655e+07,7.1504e+07,1.2794e+07,9.4002e+05,9.8944e+07,1.5743e+07,4.0046e+06,2.3281e+05,1.6168e+07,7.3669e+06,0,3.6214e+06,2.3377e+07,0,9.7576e+07,2.107e+07,2.3978e+06,1.326e+07,2.1172e+06
3.4584e+08,4.5051e+05,1.685e+06,5.4171e+07,2.6477e+07,4.1939e+08,5.6594e+07,6.6017e+06,6.1206e+06,2.1556e+08,2.3447e+08,8.7216e+07,1.6676e+07,3.268e+08,8.8566e+06,1.4826e+06,3.8682e+06,2.9538e+06,1.7854e+08,2.4609e+06,3.1074e+05,9.2281e+05,1.9635e+06,1.2336e+07,1.045e+06,1.8086e+05,8.2556e+05,2.0899e+07,8.1699e+06,2.5834e+06,5.9876e+07,1.8905e+06,4.1237e+06,6.994e+05,7.3627e+06,2.2029e+06,54185,4.9358e+06,6.7958e+06,1.1482e+06,1.736e+07,8.3832e+06,4.568e+06,2.3244e+06,7.6278e+06
9.7795e+08,8.1404e+05,4.8767e+06,3.0079e+07,3.2629e+07,7.8683e+08,5.8449e+07,2.1616e+07,1.1454e+07,1.3247e+07,1.7317e+08,9.5783e+06,1.6373e+07,2.6223e+07,1.8805e+07,1.6454e+06,3.3896e+06,1.1395e+06,8.684e+06,4.1191e+06,5.8874e+05,1.0144e+06,4.7218e+06,4.2357e+06,2.166e+06,6.4435e+05,3.6725e+06,1.3811e+07,1.6775e+07,3.6077e+06,2.4986e+07,2.9524e+06,6.1535e+06,7.4834e+05,4.6085e+06,1.5919e+06,1.604e+06,3.7373e+06,7.2958e+05,2.4731e+06,3.0357e+07,2.7182e+07,7.3955e+06,1.6998e+06,1.2213e+07
3.6423e+08,2.5794e+05,7.6678e+05,8.2009e+07,8.974e+07,6.5441e+08,1.3381e+08,2.5576e+07,3.7898e+06,3.66e+08,4.0873e+08,2.2909e+08,8.6977e+06,5.0771e+08,6.3918e+06,3.0329e+06,2.4461e+06,6.506e+06,2.4855e+08,1.3031e+06,1.3423e+05,4.7218e+05,5.5246e+06,6.1026e+06,2.3524e+05,3.7372e+05,1.2511e+06,5.5111e+07,2.6639e+06,3.8509e+05,9.2876e+07,4.3932e+06,3.4324e+06,4.4798e+05,8.0912e+06,2.0735e+06,7.4575e+05,2.8401e+06,2.3725e+07,2.3243e+05,8.1797e+07,6.1893e+06,6.2713e+05,3.8053e+05,3.2677e+06
1.0034e+08,5.3602e+05,8.9088e+05,7.9651e+06,9.5112e+06,2.4907e+08,3.59e+06,1.1065e+06,1.2967e+07,3.6354e+07,4.2115e+07,1.5189e+06,2.9882e+05,8.0703e+07,1.0592e+07,3.9048e+06,2.9276e+06,0,1.8464e+07,1.8642e+06,5.7856e+05,2.1982e+05,4.4162e+06,3.327e+05,8.2052e+05,6.3463e+05,2.2747e+05,3.1131e+06,1.2374e+07,1.8127e+06,1.6244e+07,0,4.5829e+06,2.2024e+06,8.261e+05,2.3317e+06,1.2951e+06,4.1851e+06,0,1.4143e+06,1.9428e+06,1.5493e+07,3.9991e+06,1.0172e+06,5.697e+06
1.5426e+08,2.5033e+05,4.5282e+06,5.7148e+06,2.8366e+06,1.3983e+08,4.2738e+06,4.4418e+06,3.0405e+06,1.2655e+07,1.71e+07,1.6243e+07,7.6888e+05,4.027e+07,1.5199e+07,1.9406e+05,2.3743e+05,6.6742e+05,3.476e+06,1.7467e+06,2.8495e+05,2.3582e+05,3.4765e+06,1.8713e+06,1.4985e+06,1.5289e+05,1.1666e+05,6.8194e+06,7.9417e+06,3.3183e+06,2.1211e+07,0,3.4388e+06,5.5697e+05,2.7075e+05,0,2.6953e+05,7.3051e+06,1.0869e+06,1.8767e+06,4.3302e+06,9.5619e+06,3.5918e+06,1.1852e+06,2.0319e+06
1.6971e+09,1.6506e+05,1.6737e+06,6.418e+07,2.0229e+07,7.3486e+08,8.1411e+07,2.3093e+07,9.3166e+06,1.1687e+08,5.0166e+08,2.477e+08,5.3968e+07,1.7638e+08,6.0945e+06,3.73e+06,1.0502e+07,7.9869e+06,1.0994e+08,1.581e+06,1.3943e+05,8.1076e+06,1.0321e+06,3.4171e+06,3.5626e+06,7.0126e+05,3.6367e+06,2.3359e+07,9.851e+06,5.872e+06,7.7446e+07,3.5562e+06,6.5772e+06,2.6693e+06,5.8047e+06,2.2027e+07,0,3.7568e+06,4.8532e+06,1.5877e+06,9.4634e+07,3.1715e+07,6.212e+06,2.9368e+06,1.3075e+07
1.5928e+08,6.1633e+06,1.2517e+07,6.2202e+06,3.0009e+06,6.5976e+07,5.0988e+06,1.6402e+06,3.7155e+07,6.8656e+06,1.814e+07,7.7509e+06,3.1305e+05,1.7044e+07,4.6886e+07,7.9092e+05,5.0904e+06,0,1.1909e+07,1.3132e+07,2.4283e+06,6.5697e+05,3.3942e+07,1.6511e+06,1.2696e+07,4.6991e+06,1.0843e+06,1.7409e+06,9.0075e+07,2.6703e+07,1.1313e+07,0,7.0533e+06,1.6004e+07,3.4807e+05,0,4.2673e+06,8.8358e+06,0,1.9493e+07,7.6256e+05,4.1434e+07,5.7515e+07,2.5106e+07,6.4484e+07
